ExternalId,BetlabEventKey,NameLng1,NameText1,NameLng2,NameText2,GroupCommentLng1,GroupCommentText1,GroupCommentLng2,GroupCommentText2
31239939,PT3304:PR76191:1523111400,en,Indian Premier League|. Futures:Kings XI Punjab,ru,Премьер-лига|Итоги:Кингс XI Пенджаб,,,,
31231436,PT4682:PR142026:PR142024:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage. Which team will score more points:Carrot Stix - UFM,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1-й этап. Кто наберёт больше баллов:Carrot Stix - UFM,ru,| остальные пары по запросу,,
31230094,PT3196:PR15841:1530385200,en,Pro A 2017/18. Futures|:JSF Nanterre,ru,Про A 2017/18. Итоги|:Нантерр,,,,
31224956,PT5:PR5091:PR16:1523712600,en,Bundesliga|:TSG Hoffenheim - Hamburg,ru,Бундеслига|:Хоффенхайм - Гамбург,,,,
31229591,PT3131:PR70984:1526234400,en,Primera Division. Futures|Football. Division 2017/18:Celta,ru,Примера Дивизион. Итоги|Футбол. 2017/18:Сельта,,,,
31225208,PT16:PR3327:PR146:1522677600,en,Super League|:Young Boys - Basel,ru,Суперлига|:Янг Бойз - Базель,,,,
31228943,PT2632:PR32450:1535827500,en,Super League|XXIII. Futures:St. Helens RLFC,ru,Суперлига|Регби-лига. XXIII. Итоги:Сент-Хеленс,,,,
31229869,PT3156:PR71628:1526745600,en,Premier League. Futures|Football. League 2017/2018:Zorya Luhansk,ru,Премьер-лига. Итоги|Футбол. Премьер-лига 2017/2018:Заря,,,,
31229839,PT3154:PR71589:1526821200,en,Serie A. Futures|Football:Lazio,ru,Серия А. Итоги|Футбол. А 2017/18:Лацио,ru,сезон 2017/18,,
31230958,PT4120:PR460:1541030400,en,MLB. Results|Futures:Colorado Rockies,ru,MLB. Итоги|:Колорадо Рокиз,,,,
31229437,PT2944:PR14388:1527843600,en,BBL 2017/2018. Futures|:Ratiopharm Ulm,ru,BBL 2017/2018. Итоги|:Ульм,,,,
31226536,PT599:PR33561:1538373600,en,NRL|Futures:Parramatta Eels,ru,NRL|Регби-лига. Итоги:Парраматта Илз,,,,
31226804,PT750:PR21862:PR77219:1522436400,en,Primera Division|:CD Universidad San Martin - Comerciantes Unidos,ru,Примера Дивизион|:Универсидад Сан-Мартин - Комерсиантес Унидос,,,,
31227589,PT1151:PR2692:PR126:1522501200,en,FNL|:Pribram - Viktoria Zizkov,ru,ФНЛ|:Пршибрам - Виктория Жижков,,,,
31230426,PT3419:PU12816260:1522313700,en,Gosloto. 5 from 36|:Drawn №8224,ru,ГОСЛОТО. 5 из 36|:Тираж №8224 ,,,,
31229140,PT2792:PR58794:1522295940,en,|DAC. Who is higher. China:NewBee,ru,|DAC. Кто выше по итогам турнира. Китай:NewBee,,,,
31229750,PT3148:PU12146530:1530194400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group H:Japan,ru,Чемпионат мира 2018. Победитель|Футбол. Группа H:Япония ,,,,
31225577,PT55:PR84100:PR73272:1524330000,en,|Boxing:Sean Dodd - Tommy Coyle,ru,|Бокс:Шон Додд - Томми Коил,,,,
31229800,PT3153:PR71358:1526306400,en,Premier League. Futures|Football. League 2017/18. without Man City:Tottenham Hotspur,ru,Премьер-Лига. Итоги|Футбол. Премьер-лига 2017/18. без учёта Манчестер Сити:Тоттенхэм,,,,
31230853,PT4042:PR109268:PR89296:1523763000,en,UFC|:Matt Brown - Carlos Condit,ru,UFC|:Мэтт Браун - Карлос Кондит,,,,
31227741,PT2220:PR3721:PR100795:1522318500,en,Tercera|:Xerez - Extremadura UD II,ru,Терсера|:Херес - Эстремадура-2,,,,
31229697,PT3148:PU11441397:1530208800,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group G:Group winner,ru,Чемпионат мира 2018. Победитель|Футбол. Группа G:Победитель группы ,,,,
31225771,PT71:PR1825:PR536:1522669500,en,Championship|:Preston - Derby,ru,Чемпионшип|:Престон - Дерби,,,,
31230749,PT3928:PR71015:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Ukraine,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Украина,,,,
31226119,PT402:PR1829:PR551:1522677600,en,League 2|:Wycombe - Grimsby,ru,Лига 2|:Уиком - Гримсби,,,,
31228024,PT2319:PR14862:PR81301:1522432800,en,National|:US Avranches - AZ Beziers,ru,Национальный дивизион|:Авранш - Безье,,,,
31226633,PT635:PR21784:PR12322:1522478100,en,A-League|:Brisbane Roar - Central Coast Mariners,ru,А-Лига|:Брисбен Роар - Централ Коуст Маринерс,,,,
31225079,PT8:PR69:PR7171:1523198700,en,Eredivisie|:Ajax - Heracles,ru,Eredivisie|:Аякс - Хераклес,,,,
31224903,PT2:PR2824:PR12:1523990700,en,Premier League|:Brighton - Tottenham,ru,Премьер-Лига|:Брайтон - Тоттенхэм,,,,
31226165,PT425:PR11315:1524301200,en,Snooker|World Championship 2018. Futures:Mark Allen,ru,Снукер|World Championship 2018. Итоги турнира:Марк Аллен,,,,
31224891,PT2:PR8:PR12:1522594800,en,Premier League|:Chelsea - Tottenham,ru,Премьер-Лига|:Челси - Тоттенхэм,,,,
31244078,PT1102:PR32634:PR66090:1522312200,en,|Hammamet:Cavalle-Reimers Yvonne - Perera Ros Meritxell,ru,|Хаммамет:Кавалье-Реймерс Ивон - Перера Рос Меричель,,,,
31230097,PT3196:PR705:1530385200,en,Pro A 2017/18. Futures|:BCM Gravelines,ru,Про A 2017/18. Итоги|:Гравелин,,,,
31226658,PT658:PR11411:PR21069:1522341000,en,Liga Leumit|:Hapoel Kfar Saba - Ironi Ramat Hasharon,ru,Национальная лига|:Хапоэль Кфар-Саба - Ирони Рамат Хашарон,,,,
31225190,PT14:PR13996:PR134:1522714500,en,Primera Division|:Godoy Cruz - CA Colon,ru,Примера дивизион|:Годой Крус - Колон,,,,
31230636,PT3639:PR22004:PR81206:1522499400,en,Lega-Pro. Group B|:Renate - AC Mestre,ru,Лига-Про. Группа B|:Ренате - Местре,,,,
31229060,PT2771:PR89838:PR61584:1522530000,en,|LCS NA:Echo Fox - Team Liquid,ru,|Лига Легенд. LCS NA:Echo Fox - Team Liquid,,,,
31231031,PT4167:PR141710:1540758600,en,MLS. Futures|Football. MLS 2017/18:San Jose Earthquakes,ru,MLS. Итоги|Футбол. MLS 2017/18:Сан-Хосе Эрсквейкс,,,,
31227732,PT2220:PR51431:PR103612:1522317600,en,Tercera|:Real Avila - CD San Jose Soria,ru,Терсера|:Реал Авила - Сан-Хосе Сория,,,,
31225558,PT55:PR63115:PR67566:1524967200,en,|Boxing:Daniel Jacobs - Maciej Sulecki,ru,|Бокс:Даниель Джейкобс - Мачей Сулецки,,,,
31228203,PT2341:PR61232:PR70664:1522504800,en,Ryman League|Premier Division:Margate FC - Worthing,ru,Райман Лига|Премьер-дивизион:Маргейт - Уортинг,,,,
31230970,PT4120:PR464:1541030400,en,MLB. Results|Futures:Chicago White Sox,ru,MLB. Итоги|:Чикаго Уайт Сокс,,,,
31229663,PT3148:PR71427:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Nigeria,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Нигерия,,,,
31227041,PT886:PR1346:PR3217:1522508400,en,Segunda Liga|:Gil Vicente - Penafiel,ru,Сегунда|:Жил Висенте - Пенафьел,,,,
31229812,PT3153:PR71578:1526220000,en,Premier League. Futures|Football. League 2017/18:Crystal Palace,ru,Премьер-Лига. Итоги|Футбол. Премьер-лига 2017/18:Кристал Пэлэс,,,,
31227008,PT857:PR18367:PR33295:1522558800,en,J2 League|:FC Gifu - Ventforet Kofu,ru,J2-Лига|:Гифу - Ванфоре Кофу,,,,
31230013,PT3178:PR71368:1526841900,en,First Division A. Futures|Football. A 2017/2018:RSC Anderlecht,ru,Первый дивизион А. Итоги|Футбол. А 2017/2018:Андерлехт,,,,
31229646,PT3148:PU12758351:1531677600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Top Goalscorer:Brazil national team top goalscorer,ru,Чемпионат мира 2018. Победитель|Футбол. Лучший бомбардир:Лучший бомбардир сборной Бразилии ,,,,
31224916,PT4:PR968:PR1074:1522495800,en,Premier League|:Motherwell - Rangers,ru,Премьер-Лига|:Мазервелл - Рейнджерс,,,,
31226130,PT413:PR62:PR47:1522781100,en,Teams duel by individual totals|total:Sevilla(ESP) - Real Madrid(ESP),ru,Сравнение команд по индивидуальному тоталу|:Севилья(ESP) - Реал Мадрид(ESP),,,,
31229510,PT3095:PR48810:PR20152:1522418400,en,National League. North|:Salford City - Curzon Ashton,ru,Северная Конференция|:Солфорд Сити - Карзон Эштон,,,,
31226171,PT425:PR11807:1524301200,en,Snooker|World Championship 2018. Futures:Mark Williams,ru,Снукер|World Championship 2018. Итоги турнира:Марк Уильямс,,,,
31230001,PT3177:PR71930:1527516000,en,Superliga. Futures|Football. Superliga 2017/18:FC Nordsjaelland,ru,Суперлига. Итоги|Футбол. Суперлига 2017/18:Норшелланн,,,,
31231467,PT4682:PR142021:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:Bass,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:Басс,,,,
31229630,PT3144:PR70983:1527533100,en,UEFA Champions League. Futures|Football. League 2017/18:Sevilla(ESP),ru,Лига Чемпионов УЕФА|Футбол. 2017/18. Итоги:Севилья(ESP),,,,
31226129,PT413:PR62:PR37:1522781100,en,Teams duel by individual totals|total:Sevilla(ESP) - Juventus(ITA),ru,Сравнение команд по индивидуальному тоталу|:Севилья(ESP) - Ювентус(ITA),,,,
31228296,PT2362:PR2041:PR3683:1522504800,en,League 1|:Raith Rovers - Albion Rovers F.C.,ru,Лига 1|:Рэйт Роверс - Альбион Роверс,,,,
31225616,PT60:PR986:PR971:1523040300,en,Ligue 1|:St Etienne - PSG,ru,Лига 1|:Сент-Этьен - ПСЖ,,,,
31226169,PT425:PR60773:1524301200,en,Snooker|World Championship 2018. Futures:Yan Bingtao,ru,Снукер|World Championship 2018. Итоги турнира:Янь Бинтао,,,,
31225081,PT8:PR65:PR7130:1523183400,en,Eredivisie|:FC Utrecht - ADO Den Haag,ru,Eredivisie|:Утрехт - Ден Гааг,,,,
31227515,PT1123:PR133620:PR133614:1522290600,en,NBA. Stats. 3-PA|:LA Lakers 3 point field goals - Dallas 3 point field goals,ru,NBA. Статистика. 3-х очковые|:Лейкерс 3-х очк. попадания - Даллас 3-х очк. попадания,,,,
31238452,PT22:PR1770:PR1778:1522425600,en,Tipsport Extraliga|:Rytiri Kladno - HC Litvinov,ru,Tipsport Extraliga|:Кладно - Литвинов,,,,
31226277,PT481:PR10196:1522866600,en,Champions League|2017/18. Winner:VfB Friedrichshafen(DEU),ru,Лига Чемпионов|2017/18. Победитель:Фридрихсхафен(DEU),,,,
31244059,PT2384:PR54425:PR14761:1522504800,en,Southern Premier League|:Stratford Town - King's Lynn Town,ru,Южная Премьер-лига|:Стратфорд Таун - Кингз Линн Таун,,,,
31230469,PT3447:PU12816462:1522284300,en,California. Daily 3. 3 from 10|:Drawn №15105,ru,Калифорния. Daily 3. 3 из 10|:Тираж №15105 ,,,,
31229651,PT3148:PR70992:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:France,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Франция,,,,
31227677,PT2216:PR76141:PR28318:1522470600,en,South Australia|National Premier League:Sturt Lions - Adelaide City,ru,Южная Австралия|Национальная Премьер-лига:Стерт Лайонс - Аделаида Сити,,,,
31231204,PT4352:PR71636:1525888800,en,Cup. Futures|Football. Cup 2017/2018:FC Mariupol,ru,Кубок. Итоги|Футбол. Кубок 2017/2018:ФК Мариуполь,,,,
31228190,PT2338:PR125442:PR45776:1522270800,en,Primera Division|:AD Grecia - Municipal Perez Zeledon,ru,Примера дивизион|:АД Гресия - Мунисипаль Перес Селедон,,,,
31227572,PT1147:PR125872:PR40267:1522314000,en,Liga|:KS Gorzow Wielkopolski U-19 - Warta Poznan U-19,ru,|:Хожув-Велькопольский U-19 - Варта Познань U-19,,,,
31227821,PT2229:PR32966:PR40376:1522612800,en,Primera B|:Union Magdalena - Club Llaneros FC,ru,Примера В|:Унион Магдалена - Льянерос Вильявисенсио,,,,
31225252,PT19:PR171:PR1904:1522364400,en,NHL|Regular season:Boston Bruins - Tampa Bay Lightning,ru,NHL|Регулярный сезон:Бостон Брюинз - Тампа-Бэй Лайтнинг,,,,
31229400,PT2938:PR91737:PR73309:1522332000,en,Serie D|:Cassino - FC Aprilia,ru,Серия D|:Кассино - Априлья,,,,
31225415,PT27:PR297:PR63820:1522278000,en,|Miami. Hard:Williams Venus - Collins Danielle Rose,ru,|Майами. Хард:Уильямс Венус - Коллинз Даниель Роуз,,,,
31239894,PT2792:PR61583:PR58790:1522314000,en,|DAC:Virtus Pro - Evil Geniuses,ru,|DAC:Virtus Pro - Evil Geniuses,,,,
31226227,PT435:PR355:1529445600,en,NBA. Futures|:Indiana Pacers,ru,NBA. Итоги|:Индиана Пэйсерс,,,,
31229508,PT3095:PR46141:PR555:1522418400,en,National League. North|:Bradford Park Avenue - Stockport County,ru,Северная Конференция|:Брэдфорд Парк Авеню - Стокпорт Каунти,,,,
31229576,PT3131:PR70971:1526148000,en,Primera Division. Futures|Football. Division 2017/18. without Barcelona and Real Madrid:Atletico Madrid,ru,Примера Дивизион. Итоги|Футбол. 2017/18. без учёта Барселоны и Реала Мадрид:Атлетико Мадрид,,,,
31227396,PT1102:PR26598:PR50423:1522396800,en,|Croissy-Beaubourg:Kerkhove Lesley - Kuzmova Viktoria,ru,|Круаси-Бобур:Керхове Лесли - Кузмова Виктория,,,,
31229588,PT3131:PR70982:1526234400,en,Primera Division. Futures|Football. Division 2017/18:Real Sociedad,ru,Примера Дивизион. Итоги|Футбол. 2017/18:Реал Сосьедад,,,,
31228258,PT2346:PR38297:PR34700:1522479600,en,Western Australia|National Premier Leagues:Bayswater City - Armadale SC,ru,Западная Австралия|Национальная Премьер-лига:Бэйсуотер Сити - Армадейл,,,,
31229873,PT3158:PR71359:1527505200,en,Premier League. Futures|Football. 2017/2018:Zenit,ru,Премьер-Лига. Итоги|Футбол. Премьер-лига 2017/2018:Зенит,,,,
31227738,PT2220:PR25701:PR5105:1522348200,en,Tercera|:UE Sant Andreu - Terrassa,ru,Терсера|:Сант-Андреу - Террасса,,,,
31227051,PT887:PR26:PR13954:1522497600,en,Liga 3|:Karlsruher - Prussia Munster,ru,Лига 3|:Карлсруэ - Пройссен Мюнстер,,,,
31227906,PT2289:PR20182:PR4917:1523376000,en,Cup|:FK Botev Plovdiv - Slavia Sofia,ru,Кубок|:Ботев Пловдив - Славия София,,,,
31224983,PT6:PR1430:PR33:1522773000,en,Serie A|:Atalanta - Sampdoria,ru,Серия А|:Аталанта - Сампдория,,,,
31225570,PT55:PR44690:PR57849:1526842800,en,|Boxing:Lee Selby - Josh Warrington,ru,|Бокс:Ли Селби - Джош Уоррингтон,,,,
31230921,PT4083:PR14617:PR62442:1522566000,en,A-League. Stats|:match stat Newcastle Jets - match stat Melbourne City,ru,А-Лига. Статистика|:стат.матч Ньюкасл Джетс - стат.матч Мельбурн Сити,,,,
31227843,PT2240:PR15571:PR3671:1522435500,en,First Division|:Galway United FC - Longford Town,ru,Первый дивизион|:Голуэй Юнайтед - Лонгфорд Таун,,,,
31227799,PT2220:PR129248:PR127613:1522318500,en,Tercera|:Castuera - CD Coria,ru,Терсера|:Кастуера - Кория КД,,,,
31229361,PT2938:PR45076:PR68333:1522328400,en,Serie D|:Virtus Verona - Abano Calcio,ru,Серия D|:Виртус Верона - Абано Терме,,,,
31230744,PT3928:PR71011:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Austria,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Австрия,,,,
31229269,PT2925:PR710:1527066000,en,VTB United League. Futures|:CSKA Moscow,ru,Единая лига ВТБ. Итоги|:ЦСКА,,,,
31229781,PT3148:PU12158393:1530122400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group E:4nd place,ru,Чемпионат мира 2018. Победитель|Футбол. Группа E:4 место ,,,,
